Date,precio,ID,BRS,HAUNT,Wearables,Seller,Buyer,Date,Price
2021-11-06,575.0,18986,519,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x18932848b2f9b14b70972a1400133d1ed6342114,2021-11-06,2.2719836938659737
2021-11-06,829.0,23766,522,2,"[91, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5039e2936ec2a588cad92e4edcf41a1d3a443186,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,2021-11-06,2.2719836938659737
2021-11-06,700.0,19961,459,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3742f0fd8fce40411c450e74d270d4d5faaf92fd,0xe4c07654ff5246ae3d3fe94d630cd017f4cdfc3b,2021-11-06,2.2719836938659737
2021-11-06,1499.0,12469,537,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x510c64217d35ff91cb5099e160b75c5cbc593fd2,0xbbd924545de08b88bcfc4839053b9d4239efb3ea,2021-11-06,2.2719836938659737
2021-11-06,545.0,15350,508,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x59fc6b4e064b62cc7aed200a71aef3eac36c1287,2021-11-06,2.2719836938659737
2021-11-06,479.5,12473,500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9bb3797b7ead2e3d7cca79c2c952d1ca5060cc1c,0x23a40bfff772eb20e7868646f0d7c4869acbd9ea,2021-11-06,2.2719836938659737
2021-11-06,450.0,13175,478,2,"[0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9c365d7cf431df90dc9d839bd3bd4d09fa73cf16,0x52b001933b3f431281c9648a96f3ac366ef7eb94,2021-11-06,2.2719836938659737
2021-11-06,430.0,24694,440,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9bb497e1ae855fa3f269a5fdd50184c5b4b733c8,0xea651e5b72751f1d2e36255f5f59792c84cd856f,2021-11-06,2.2719836938659737
2021-11-06,1100.0,1410,526,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5557ac5247b8278701d1b5ce55255d9aca40e857,0x510c64217d35ff91cb5099e160b75c5cbc593fd2,2021-11-06,2.2719836938659737
2021-11-06,499.0,16156,499,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xcbc61fec68d43c788cf75e6fb150fd5012eb82b7,0xc4f1e3020e1b07b66afbbbee30f50383f46d7091,2021-11-06,2.2719836938659737
2021-11-06,715.0,24119,522,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xef3fea148b4933a9d8716842e093aacbfc96600c,0x874671ad18ca0581898b748ea55e34331c049745,2021-11-06,2.2719836938659737
2021-11-06,579.0,12910,485,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5039e2936ec2a588cad92e4edcf41a1d3a443186,0xd9d54f0f67fde251ab41ffb36579f308b592d905,2021-11-06,2.2719836938659737
2021-11-06,1555.0,10704,534,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xddf977542bff0350dc35052530da21a2762257c4,0xf041e368e33d7f28dec1918d52d691c383f42e2d,2021-11-06,2.2719836938659737
2021-11-06,420.0,24082,441,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0xea651e5b72751f1d2e36255f5f59792c84cd856f,2021-11-06,2.2719836938659737
2021-11-06,850.0,23907,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xebd54fd116d961c3bb9fb0999c1223066aabae6c,0xd9d54f0f67fde251ab41ffb36579f308b592d905,2021-11-06,2.2719836938659737
2021-11-06,410.0,18548,493,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5047ddf0592d0602d7a386ba138ff46851078f66,0xea651e5b72751f1d2e36255f5f59792c84cd856f,2021-11-06,2.2719836938659737
2021-11-06,444.0,15036,439,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x74144c8d95f2dc082cbfdf1a94b5374452313005,0xea651e5b72751f1d2e36255f5f59792c84cd856f,2021-11-06,2.2719836938659737
2021-11-07,495.0,17203,498,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932,0xce46b0d80c04f038901b6d879d3b7d9d171001f8,2021-11-07,2.2515818230766254
2021-11-07,534.0,10780,509,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x18932848b2f9b14b70972a1400133d1ed6342114,2021-11-07,2.2515818230766254
2021-11-07,855.0,17353,520,2,"[56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdc6becc975b73e5f777c17a3f1f337d0fe2c1aac,0xcb664f2fe269cd1ebf24d1261076f3f60b642b66,2021-11-07,2.2515818230766254
2021-11-07,509.0,23579,509,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,2021-11-07,2.2515818230766254
2021-11-07,1978.0,5600,504,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0xacba84f681250a027686b85fb4903f9f1c9caef3,0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0,2021-11-07,2.2515818230766254
2021-11-07,899.0,24844,528,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9c88406e4e2705f1035158d3e12dd5291f9ea55a,0xaf09521189761d72dcfc71010ae82be0ff443d91,2021-11-07,2.2515818230766254
2021-11-07,749.0,12627,525,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x82131e86d080312e13605aada6538a94df5b41a5,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,2021-11-07,2.2515818230766254
2021-11-07,500.0,10935,511,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xef3fea148b4933a9d8716842e093aacbfc96600c,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,2021-11-07,2.2515818230766254
2021-11-07,800.0,5272,496,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x9823581ab7bcc3adf3b57bd5ba3c8cdf78c034d0,0xe9a0271b3c4de3cd1d12e72b5dcab9ea462b455a,2021-11-07,2.2515818230766254
2021-11-07,468.0,24696,491,2,"[0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x0464349e7012a83c965d672e9eca3896a1260624,0x1441bae48b5da3da1d6e48c2c5b033fcbf6ee759,2021-11-07,2.2515818230766254
2021-11-07,455.0,13278,499,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x95ac8d067e3501063fa95f17758da79d4caac37f,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,2021-11-07,2.2515818230766254
2021-11-07,499.0,12437,474,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x510c64217d35ff91cb5099e160b75c5cbc593fd2,0xee848a515b6da28e21d26021898ae0e14b256db1,2021-11-07,2.2515818230766254
2021-11-07,529.0,16757,508,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x18932848b2f9b14b70972a1400133d1ed6342114,2021-11-07,2.2515818230766254
2021-11-07,650.0,18746,485,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x68c3494bad6011033d10745144b51890861422e9,0x4ecec3b941e4c5f93cd8baf0187c122c0ff06948,2021-11-07,2.2515818230766254
2021-11-07,460.0,16871,502,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x100ef369bcbc42e47b712cc6e29eaf141f70443e,0x20ff7e19c8ff23109eb1661df3b3c4f36ddadf1f,2021-11-07,2.2515818230766254
2021-11-07,499.0,20649,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaf09521189761d72dcfc71010ae82be0ff443d91,0x3c803a58e42d5e78475b185dc9b055df16e86c6e,2021-11-07,2.2515818230766254
2021-11-07,489.0,20429,487,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0x626590ed491660a11cccf7ce49742c2feb3e297d,2021-11-07,2.2515818230766254
2021-11-07,420.0,20649,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3012dfc9d9fa217fbb6aba7204cdb37b4215f67b,0xaf09521189761d72dcfc71010ae82be0ff443d91,2021-11-07,2.2515818230766254
2021-11-07,569.0,13921,518,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x9bb3797b7ead2e3d7cca79c2c952d1ca5060cc1c,2021-11-07,2.2515818230766254
2021-11-07,800.0,10708,517,2,"[135, 0, 246, 136, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xcffe497e80c0d70bc1f1e22bb3cdb272865a1dc8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,2021-11-07,2.2515818230766254
2021-11-07,1950.0,10487,542,2,"[207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x70c7b1e8d58f07e3e9addcec46bc72a4e9aa2ae8,0xd7fd128a2fd1382fb286cb82b756f7b0e983b5a1,2021-11-07,2.2515818230766254
2021-11-07,1999.0,3238,513,1,"[109, 0, 117, 108, 110, 0, 151, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x536835937de4340f73d98ac94a6be3da98f51fe3,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,2021-11-07,2.2515818230766254
2021-11-07,549.0,22999,511,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9f23007d231f80be8e8946139f06b9feaaac4944,0x99959f1a3c5464c78bf446bd1117a3ec44c7684e,2021-11-07,2.2515818230766254
2021-11-07,599.0,16923,520,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c445fd1b9d55ce6919348e3d57d484e549a69d8,0xb2ac25160796b5e384edc1fd8f4479a020c1b53c,2021-11-07,2.2515818230766254
2021-11-07,420.69,20784,500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3d240611133b4c24ec19c0da0e0521a474092651,0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,2021-11-07,2.2515818230766254
2021-11-07,1499.0,1410,531,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x510c64217d35ff91cb5099e160b75c5cbc593fd2,0x5039e2936ec2a588cad92e4edcf41a1d3a443186,2021-11-07,2.2515818230766254
2021-11-07,4500.0,3372,524,1,"[112, 157, 57, 111, 58, 6, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x830437c8d234c61ae6bffbc11f2b885e6e934554,0xa915023b3ed1e00e078789e63de079b4d6dcc348,2021-11-07,2.2515818230766254
2021-11-07,450.0,17007,491,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x93c577cde1bcb672ae03d30c527484598f8beded,2021-11-07,2.2515818230766254
2021-11-07,699.0,20205,523,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c445fd1b9d55ce6919348e3d57d484e549a69d8,0x83111e1888c1e49e8703e248edeaa34ef868a1de,2021-11-07,2.2515818230766254
2021-11-07,470.0,13754,484,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x7f4199b4d0971dee76473e89fed75d6ffda205d6,2021-11-07,2.2515818230766254
2021-11-07,525.0,13746,508,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932,0x1441bae48b5da3da1d6e48c2c5b033fcbf6ee759,2021-11-07,2.2515818230766254
2021-11-07,507.0,20405,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaf09521189761d72dcfc71010ae82be0ff443d91,0x45f055553eb4a91f4db1ecf89682cb90b4482b15,2021-11-07,2.2515818230766254
2021-11-07,480.0,15273,509,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,2021-11-07,2.2515818230766254
2021-11-08,620.0,22142,508,2,"[0, 0, 0, 60, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x50f461f471e7dce973e27f0e319ebe868135d764,0x99959f1a3c5464c78bf446bd1117a3ec44c7684e,2021-11-08,2.2241357931451473
2021-11-08,1025.0,19475,529,2,"[253, 0, 66, 252, 254, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf9dd1c6ab9a3f886ef7687fde328b0bbf55f766b,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,2021-11-08,2.2241357931451473
2021-11-08,469.0,22628,495,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3d240611133b4c24ec19c0da0e0521a474092651,0xc4f1e3020e1b07b66afbbbee30f50383f46d7091,2021-11-08,2.2241357931451473
2021-11-08,480.0,19195,480,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0x080de89d7b0266ffdaa6526051b29dc030e50774,2021-11-08,2.2241357931451473
2021-11-08,500.0,14714,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x50f461f471e7dce973e27f0e319ebe868135d764,0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,2021-11-08,2.2241357931451473
2021-11-08,699.0,18313,486,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc415040996590a6eb82ebb2b323b3fae84268e5d,0x53abdf5a521e82cfe512e6b9afc6211faf5f152c,2021-11-08,2.2241357931451473
2021-11-08,3332.9999999999995,18400,549,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc415040996590a6eb82ebb2b323b3fae84268e5d,0x8ff70537cea84dcf6e31f8bb28f0acc89a4030a2,2021-11-08,2.2241357931451473
2021-11-08,2190.0,24096,543,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0xbbd924545de08b88bcfc4839053b9d4239efb3ea,2021-11-08,2.2241357931451473
2021-11-08,500.0,13604,499,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x588384e142e5e1a841137b3d4e73b16e3858450d,0xe399d47265eb7abc4663be7a5c6399a07ea141f8,2021-11-08,2.2241357931451473
2021-11-08,3750.0,15047,552,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0xf3f9d042781db15c19b02b77d55a2a15a45ae305,2021-11-08,2.2241357931451473
2021-11-08,550.0,15664,499,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932,0xfe0d666e2b1a69d57475c4d516af1fd47fd2173c,2021-11-08,2.2241357931451473
2021-11-08,2000.0,3225,535,1,"[109, 0, 0, 108, 110, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x6cda6bc53a2fb01615a43878d31ef16163716d9e,0xd817e4c81d7263b72d16c6f7a95c2f16fbcf3a06,2021-11-08,2.2241357931451473
2021-11-08,525.0,15365,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0x7bbeb96745e73e3bd77b9dd6b9e6f3e6e96c5ee5,2021-11-08,2.2241357931451473
2021-11-08,465.0,24876,496,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0xdb3b593a87032ad145f7e827872cb6bac04d2167,2021-11-08,2.2241357931451473
2021-11-08,400.0,14957,482,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x95ac8d067e3501063fa95f17758da79d4caac37f,0x18932848b2f9b14b70972a1400133d1ed6342114,2021-11-08,2.2241357931451473
2021-11-08,445.0,24891,488,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0xdb3b593a87032ad145f7e827872cb6bac04d2167,2021-11-08,2.2241357931451473
2021-11-08,699.0,22644,525,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa8992310f620dc8f23f9cf4fad90a2f2380d8d6a,0x0e0efd5793392cd3ea3e9e3d454fd72ed17e75e3,2021-11-08,2.2241357931451473
2021-11-08,2150.0,11777,545,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3e5911e188743d7fbaa0a2fb599b724cb5a6995c,0x8ff70537cea84dcf6e31f8bb28f0acc89a4030a2,2021-11-08,2.2241357931451473
2021-11-08,1990.0,12111,541,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x47ea0ab486f9d00f16d9f248e3388586e061f7f8,0xa91483bca21d07fbb1b3aa45a3b0bdf264c5b497,2021-11-08,2.2241357931451473
2021-11-08,380.0,12937,445,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,2021-11-08,2.2241357931451473
2021-11-08,679.0,12772,520,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9c88406e4e2705f1035158d3e12dd5291f9ea55a,0xdfbe8e94c7eaee64af16f06def86ac862b1b7155,2021-11-08,2.2241357931451473
2021-11-08,542.0,20872,510,2,"[37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x47eb98abb32976bc1172ff6ad41831677e4865a0,0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,2021-11-08,2.2241357931451473
2021-11-08,489.0,12383,496,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x0b9d0bfd36730219d7ade67897fc63b2535ebf3d,0xde5fb7260d57ba0e4f7f1beab6217f5a6cedfe85,2021-11-08,2.2241357931451473
2021-11-08,479.0,11266,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x95ac8d067e3501063fa95f17758da79d4caac37f,0xaf09521189761d72dcfc71010ae82be0ff443d91,2021-11-08,2.2241357931451473
2021-11-08,499.0,12166,497,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,2021-11-08,2.2241357931451473
2021-11-08,450.0,11118,491,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x080de89d7b0266ffdaa6526051b29dc030e50774,2021-11-08,2.2241357931451473
2021-11-08,377.0,12271,481,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x95ac8d067e3501063fa95f17758da79d4caac37f,0xd55c8e094d0e3c754c6bd9822360c484ee2a7958,2021-11-08,2.2241357931451473
2021-11-09,800.0,9792,512,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7ec8343e808b15bf3e93bb1ba88b3a36d126e98f,0xafb2735179c625dd1d199b415a88a32c5d0fccce,2021-11-09,2.1873287335531026
2021-11-09,1450.0,21622,534,2,"[0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd3753a133d7a4bf10e08673a00edbd2b740ac6e8,0xbbd924545de08b88bcfc4839053b9d4239efb3ea,2021-11-09,2.1873287335531026
2021-11-09,560.0,22580,516,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaf09521189761d72dcfc71010ae82be0ff443d91,0x5aac20e39b85dee870726dbf8205eccc57b4611f,2021-11-09,2.1873287335531026
2021-11-09,900.0,19073,520,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x425de7d06d25b254db50236a079055077d5890e6,0xb1be70ae1bc1b3057e99ce1b6c17fa4abe17b1c6,2021-11-09,2.1873287335531026
2021-11-09,595.0,16349,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a,0x5a6c0ff57d4416bd1158d68ce01973a66a35dd1a,2021-11-09,2.1873287335531026
2021-11-09,1837.0,2889,512,1,"[22, 18, 66, 21, 26, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7b0068d73272c029f2d84de79770aa96b733ab07,0x00553b963de06016c68681c9bee10a79c51c5d8a,2021-11-09,2.1873287335531026
2021-11-09,445.0,13530,482,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xefd310c03fe2e454b3ec88605bed6558ec8db88b,0x0b9d0bfd36730219d7ade67897fc63b2535ebf3d,2021-11-09,2.1873287335531026
2021-11-09,935.0,22387,528,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9c88406e4e2705f1035158d3e12dd5291f9ea55a,0xbbd924545de08b88bcfc4839053b9d4239efb3ea,2021-11-09,2.1873287335531026
2021-11-09,430.0,22054,497,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x726f9944fa622b87936a360c0dc21b810b058aa9,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,2021-11-09,2.1873287335531026
2021-11-09,455.0,12937,445,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0xb4692bc808d8db333fc6d3f16be701b1f6a98db7,2021-11-09,2.1873287335531026
2021-11-09,599.0,15035,484,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x6c32ae11056885ee17a57eea1ca0a1d1387585b1,0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932,2021-11-09,2.1873287335531026
2021-11-09,660.0,13344,523,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x95ac8d067e3501063fa95f17758da79d4caac37f,0x26cf02f892b04af4cf350539ce2c77fcf79ec172,2021-11-09,2.1873287335531026
2021-11-09,934.0,22845,527,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x48f15853db6ef77aed4963837e6e2304963acf1b,0xbbd924545de08b88bcfc4839053b9d4239efb3ea,2021-11-09,2.1873287335531026
2021-11-09,461.0,21376,484,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x0072394237177430ae1607cfcb8786e198c60a71,0xf0bbfb6b0d222e0d065538546d20302298752446,2021-11-09,2.1873287335531026
2021-11-09,475.0,16395,416,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc99df6b7a5130dce61ba98614a2457daa8d92d1c,0xc4f1e3020e1b07b66afbbbee30f50383f46d7091,2021-11-09,2.1873287335531026
2021-11-09,899.0,7497,529,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c445fd1b9d55ce6919348e3d57d484e549a69d8,0xaf09521189761d72dcfc71010ae82be0ff443d91,2021-11-09,2.1873287335531026
2021-11-09,600.0,12413,512,2,"[0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x579361d2636152df34db1d6dfd343f5037ddc71d,2021-11-09,2.1873287335531026
2021-11-09,549.0,15088,515,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd24a5b3a49ec2ed0dace25f1debed07e340befc9,0x4cec239130e488bc387163abdf877b7f786c5473,2021-11-09,2.1873287335531026
2021-11-09,3200.0,11680,537,2,"[213, 0, 0, 235, 223, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x061d529363a13bbfeda3de3fed4b213f38d0b48e,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,2021-11-09,2.1873287335531026
2021-11-09,699.0,13908,520,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaf09521189761d72dcfc71010ae82be0ff443d91,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,2021-11-09,2.1873287335531026
